galgame_id	workno	score	matched_field
8304	RJ065039	1.00	ja
8305	RJ063375	1.00	ja
8306	RJ167078	1.00	ja
8307	RJ099455	1.00	ja
8309	RJ051902	1.00	alias
8310	RJ059879	1.00	ja
8311	RJ204009	1.00	ja
8312	RJ091733	1.00	ja
8313	RJ145617	1.00	ja
8314	RJ101975	1.00	ja
8316	RJ133350	1.00	ja
8317	RJ126292	1.00	ja
8319	RJ056678	1.00	ja
8320	RJ240844	1.00	ja
8321	RJ097211	1.00	ja
8322	RJ152709	1.00	ja
8323	RJ214480	1.00	ja
8324	RJ138382	1.00	ja
8325	RJ158564	1.00	ja
8327	RJ118910	1.00	ja
8328	RJ180549	1.00	ja
8329	RJ126592	1.00	ja
8337	RJ087750	1.00	ja
8347	VJ006609	1.00	ja
8352	RJ054277	1.00	ja
8353	RJ039003	1.00	ja
8356	VJ002008	1.00	alias
8360	VJ009822	1.00	ja
8363	RJ043872	1.00	ja
8372	VJ003421	1.00	ja
8398	VJ006678	1.00	ja
8399	RJ377049	1.00	ja
8401	RJ243564	1.00	ja
8417	VJ009166	1.00	ja
8423	VJ003700	1.00	ja
8424	VJ003848	1.00	ja
8448	VJ005627	1.00	ja
8449	VJ006438	1.00	ja
8460	RJ044088	1.00	ja
8472	VJ006499	1.00	ja
8478	RJ297813	1.00	ja
8495	RJ108136	1.00	ja
8497	VJ011516	1.00	ja
8503	VJ001471	1.00	ja
8508	RJ067452	1.00	ja
8513	VJ003833	1.00	ja
8520	VJ003818	1.00	ja
8525	VJ010737	1.00	ja
8532	VJ009296	1.00	ja
8534	VJ011744	1.00	ja
8535	VJ011804	1.00	ja
8549	RJ017031	1.00	ja
8550	RJ032501	1.00	alias
8552	VJ005150	1.00	ja
8562	VJ010138	1.00	ja
8564	VJ011443	1.00	ja
8579	VJ010602	1.00	ja
8593	RJ018717	1.00	ja
8606	RJ111196	1.00	ja
8609	RJ095547	1.00	ja
8610	RJ159783	1.00	ja
8611	RJ163082	1.00	ja
8618	RJ106977	1.00	ja
8620	RJ103943	1.00	ja
8621	VJ001414	1.00	alias
8623	VJ004525	1.00	ja
8624	VJ004456	1.00	ja
8625	RJ130526	1.00	ja
8626	RJ109906	1.00	ja
8635	RJ065769	1.00	ja
8636	VJ003728	1.00	ja
8638	VJ008097	1.00	ja
8640	VJ010115	1.00	ja
8641	VJ006642	1.00	ja
8642	VJ007229	1.00	ja
8644	VJ010451	1.00	alias
8648	RJ110992	1.00	ja
8649	RJ194757	1.00	ja
8659	RJ374807	1.00	ja
8665	VJ008502	1.00	ja
8668	RJ197013	1.00	ja
8669	RJ234435	1.00	ja
8672	RJ046815	1.00	ja
8674	RJ389834	0.97	ja
8685	VJ010263	1.00	ja
8698	VJ006765	1.00	ja
8701	RJ137601	1.00	ja
8710	VJ010253	1.00	ja
8712	RJ210520	1.00	ja
8714	VJ004827	1.00	ja
8726	VJ008012	1.00	ja
8729	RJ081989	1.00	ja
8730	VJ011127	1.00	ja
8734	VJ009098	1.00	ja
8735	VJ006943	1.00	ja
8738	RJ184791	1.00	ja
8743	RJ381335	1.00	ja
8749	VJ005300	1.00	ja
8750	VJ007881	1.00	ja
8752	RJ118317	1.00	ja
8761	VJ004777	1.00	ja
8765	VJ010714	1.00	ja
8773	VJ011374	1.00	ja
8775	RJ065582	1.00	ja
8778	RJ123789	1.00	ja
8782	VJ006509	1.00	ja
8784	RJ091542	1.00	ja
8785	RJ056672	1.00	ja
8786	VJ011184	1.00	ja
8787	RJ083578	1.00	alias
8788	RJ391174	1.00	ja
8801	RJ043554	1.00	ja
8805	VJ002451	1.00	ja
8806	VJ008758	1.00	ja
8807	VJ005468	1.00	ja
8808	VJ005598	1.00	ja
8811	RJ169911	1.00	ja
8814	RJ119353	1.00	ja
8815	VJ002287	0.62	alias
8818	RJ113684	1.00	ja
8823	RJ113900	1.00	ja
8824	RJ137594	1.00	ja
8825	RJ020951	1.00	ja
8826	RJ086399	1.00	ja
8827	RJ017491	1.00	ja
8828	RJ097285	1.00	ja
8831	VJ001412	1.00	ja
8836	RJ039322	1.00	ja
8837	RJ071512	1.00	ja
8841	RJ015644	1.00	ja
8844	RJ049530	1.00	ja
8847	RJ041811	1.00	ja
8848	RJ035249	1.00	ja
8856	RJ040725	1.00	ja
8857	RJ037538	1.00	ja
8858	RJ086542	1.00	ja
8859	RJ196593	1.00	ja
8866	RJ160271	1.00	ja
8868	RJ255975	1.00	ja
8869	RJ036298	1.00	ja
8876	RJ040091	1.00	ja
8878	RJ086736	1.00	ja
8880	RJ112257	1.00	alias
8881	RJ149639	1.00	ja
8887	RJ144858	1.00	ja
8890	RJ182347	1.00	ja
8894	VJ011222	1.00	ja
8896	RJ141918	1.00	ja
8900	RJ080458	1.00	ja
8901	RJ044933	1.00	ja
8906	RJ121973	1.00	ja
8910	RJ021154	1.00	ja
8912	RJ047923	1.00	ja
8913	RJ015877	1.00	ja
8919	RJ085801	1.00	ja
8924	RJ049388	1.00	ja
8925	RJ01505993	1.00	ja
8929	RJ171936	1.00	ja
8934	VJ009253	1.00	ja
8939	RJ030600	1.00	alias
8949	RJ041043	1.00	ja
8951	RJ033253	1.00	ja
8952	RJ036827	1.00	ja
8976	VJ006680	1.00	ja
8989	RJ323151	1.00	ja
8999	RJ206667	1.00	ja
9017	VJ006412	1.00	ja
9018	VJ006931	1.00	ja
9029	RJ271743	1.00	ja
9036	RJ043283	1.00	ja
9043	VJ005410	1.00	ja
9046	RJ398181	1.00	ja
9050	VJ004350	1.00	ja
9051	VJ005604	1.00	ja
9059	RJ143354	1.00	ja
9062	VJ008067	1.00	en
9066	RJ100922	1.00	ja
9067	RJ032287	1.00	ja
9068	RJ196125	1.00	ja
9070	RJ150923	1.00	ja
9073	RJ041576	1.00	ja
9075	RJ087010	1.00	ja
9076	RJ059017	1.00	ja
9077	RJ084055	1.00	ja
9078	RJ055893	1.00	ja
9079	RJ058567	1.00	ja
9080	RJ080645	1.00	ja
9082	RJ042651	1.00	ja
9089	RJ068998	1.00	ja
9090	RJ060061	1.00	ja
9091	RJ104338	1.00	ja
9092	RJ038452	1.00	ja
9101	VJ001796	1.00	ja
9104	RJ069873	1.00	ja
9107	VJ007695	1.00	ja
9110	VJ011140	1.00	ja
9112	RJ204638	1.00	ja
9113	VJ008810	1.00	ja
9115	RJ032696	1.00	ja
9116	RJ034346	1.00	ja
9117	RJ051921	1.00	ja
9120	RJ039904	1.00	ja
9121	RJ044863	1.00	ja
9124	RJ128151	1.00	ja
9139	RJ079656	1.00	alias
9140	RJ079658	1.00	ja
9142	RJ079659	0.93	ja
9150	VJ007165	1.00	ja
9156	VJ006738	1.00	ja
9159	RJ032559	1.00	ja
9171	RJ017698	1.00	ja
9173	RJ228398	0.67	ja
9174	RJ037585	1.00	ja
9196	VJ010343	1.00	ja
9199	VJ009292	0.94	ja
9205	VJ008060	1.00	ja
9206	VJ009589	1.00	ja
9215	VJ010624	1.00	ja
9225	RJ069343	1.00	ja
9228	RJ023819	1.00	ja
9229	RJ280062	1.00	ja
9231	RJ168046	1.00	ja
9232	VJ009087	1.00	ja
9237	RJ119245	1.00	ja
9246	VJ008293	1.00	ja
9249	VJ006951	1.00	ja
9250	VJ002089	1.00	ja
9259	VJ007797	1.00	ja
9263	RJ059806	1.00	ja
9264	VJ007313	1.00	ja
9278	VJ002019	1.00	ja
9287	VJ007644	1.00	ja
9288	RJ052259	1.00	ja
9290	RJ036495	1.00	ja
9294	RJ023237	1.00	ja
9298	VJ002154	1.00	ja
9300	RJ01261292	1.00	ja
9301	RJ268671	1.00	ja
9304	RJ087566	1.00	ja
9306	RJ175291	1.00	ja
9325	VJ002694	1.00	alias
9326	RJ01482095	1.00	ja
9337	RJ033890	1.00	ja
9342	VJ001359	1.00	ja
9344	RJ01564438	1.00	ja
9347	VJ001311	1.00	alias
9349	VJ013031	1.00	ja
9350	VJ004450	1.00	ja
9352	VJ005735	1.00	ja
9354	VJ009529	1.00	ja
9355	VJ002513	1.00	ja
9362	VJ002702	1.00	ja
9368	VJ004410	1.00	ja
9370	VJ011748	0.62	ja
9375	VJ001280	1.00	ja
9377	RJ054897	1.00	ja
9393	VJ008890	1.00	ja
9395	VJ002528	1.00	ja
9396	RJ335685	1.00	ja
9398	VJ003320	1.00	ja
9400	VJ001753	1.00	ja
9401	VJ006409	1.00	ja
9406	VJ011157	1.00	ja
9407	VJ002821	1.00	ja
9415	VJ006637	1.00	ja
9418	VJ009453	1.00	ja
9419	VJ002813	1.00	ja
9423	VJ008710	1.00	ja
9427	RJ128317	1.00	ja
9428	VJ001001	1.00	alias
9430	RJ168309	0.94	ja
9431	VJ001886	1.00	ja
9437	RJ214107	1.00	ja
9445	VJ007842	1.00	ja
9455	VJ001533	1.00	ja
9462	RJ296481	0.97	ja
9464	RJ044704	1.00	ja
9466	VJ005432	1.00	ja
9468	VJ005433	1.00	ja
9470	RJ277078	1.00	ja
9475	VJ001393	1.00	ja
9477	VJ006198	1.00	alias
9483	VJ010575	1.00	ja
9485	RJ235924	1.00	ja
9487	RJ166277	1.00	ja
9489	RJ067224	1.00	ja
9498	VJ011695	1.00	ja
9499	RJ016859	1.00	ja
9517	RJ007905	1.00	ja
9518	RJ01229342	1.00	ja
9519	RJ014106	1.00	ja
9520	VJ002410	1.00	ja
9533	VJ001847	1.00	ja
9534	VJ002272	1.00	ja
9537	VJ012454	1.00	ja
9538	VJ004541	1.00	ja
9540	VJ001911	1.00	ja
9543	VJ006107	1.00	ja
9544	VJ001454	1.00	ja
9545	VJ008638	1.00	ja
9547	VJ010485	1.00	ja
9552	VJ001671	1.00	ja
9555	VJ008184	1.00	ja
9556	RJ117562	1.00	ja
9564	VJ007669	1.00	ja
9565	VJ005713	0.90	ja
9574	RJ038720	1.00	ja
9575	RJ120973	1.00	ja
9577	VJ009160	1.00	ja
9580	RJ01575169	1.00	ja
9599	VJ006781	1.00	ja
9601	VJ007879	1.00	ja
9602	VJ005698	1.00	ja
9603	VJ008051	1.00	ja
9607	RJ129743	1.00	ja
9609	VJ001370	1.00	ja
9616	RJ092729	1.00	ja
9620	RJ049521	1.00	ja
9623	VJ003719	1.00	ja
9624	VJ003706	1.00	ja
9632	VJ010924	1.00	ja
9634	RJ076533	1.00	ja
9639	VJ007193	1.00	ja
9643	VJ009269	1.00	ja
9651	RJ027784	1.00	ja
9652	VJ003388	1.00	ja
9653	VJ006104	1.00	ja
9655	VJ007270	1.00	ja
9656	RJ027952	1.00	alias
9658	RJ01076401	1.00	ja
9729	VJ009693	1.00	ja
9779	VJ005705	1.00	ja
9841	VJ005320	1.00	ja
9844	VJ003957	1.00	ja
9845	VJ007280	1.00	ja
9881	VJ002349	1.00	ja
9908	VJ001726	1.00	ja
9927	RJ037836	1.00	ja
9943	VJ005173	1.00	ja
10023	VJ008222	1.00	ja
10032	VJ003564	1.00	ja
10046	VJ005656	1.00	ja
10058	VJ001487	1.00	alias
10061	VJ006563	1.00	ja
10063	VJ003505	1.00	ja
10092	VJ002960	1.00	ja
10100	VJ005172	1.00	ja
10128	VJ002737	1.00	ja
10135	VJ006935	1.00	ja
10137	VJ009662	1.00	ja
10180	VJ005036	1.00	ja
10228	VJ002870	1.00	ja
10244	VJ004447	1.00	ja
10256	VJ005390	1.00	ja
10422	VJ002118	1.00	alias
10430	RJ046594	1.00	ja
10435	RJ047632	1.00	ja
10436	RJ045291	1.00	alias
10450	VJ001732	1.00	ja
10466	VJ004665	1.00	ja
10506	VJ001222	1.00	ja
10527	VJ003842	1.00	ja
10531	VJ004320	1.00	ja
10565	VJ006565	1.00	ja
10566	RJ034738	1.00	ja
10670	VJ006844	1.00	ja
10671	VJ007001	1.00	ja
10691	RJ046319	1.00	ja
10692	VJ001733	1.00	ja
10771	RJ053979	1.00	ja
10827	RJ053812	1.00	ja
10864	RJ052059	1.00	ja
10866	VJ006971	1.00	ja
10878	VJ005958	1.00	ja
10903	VJ006505	1.00	ja
10905	VJ005293	1.00	ja
10928	RJ044577	1.00	ja
10951	VJ006906	1.00	ja
10974	VJ001652	1.00	ja
10975	VJ001654	1.00	ja
11051	RJ057835	1.00	ja
11109	VJ003650	1.00	ja
11114	VJ002205	1.00	ja
11138	RJ051340	1.00	ja
11155	VJ001820	1.00	ja
11236	VJ002376	1.00	alias
11411	VJ001004	1.00	ja
11560	VJ004967	1.00	ja
11589	VJ006890	1.00	ja
11592	VJ013973	1.00	ja
11604	VJ004738	1.00	ja
11687	VJ002029	1.00	ja
11706	VJ002409	1.00	ja
11750	VJ001064	1.00	ja
11757	RJ058114	1.00	ja
11765	RJ027358	1.00	ja
11767	RJ061877	1.00	ja
11795	RJ063959	1.00	ja
11892	VJ003616	1.00	ja
11893	VJ003710	1.00	ja
11919	VJ006652	1.00	ja
11984	VJ003679	1.00	ja
12004	VJ002858	1.00	ja
12010	VJ002734	1.00	ja
12012	VJ002782	0.88	ja
12015	RJ049139	1.00	ja
12019	RJ056387	1.00	ja
12020	RJ050734	1.00	ja
12068	RJ002056	1.00	ja
12069	RJ007643	1.00	ja
12070	RJ007649	1.00	ja
12071	RJ007686	1.00	ja
12072	RJ007712	1.00	ja
12073	RJ007751	1.00	ja
12076	RJ007838	1.00	ja
12077	RJ007925	1.00	ja
12078	RJ013361	1.00	ja
12079	RJ013637	1.00	ja
12080	RJ015308	1.00	ja
12081	RJ059798	1.00	ja
12102	RJ004832	1.00	alias
12104	RJ013950	1.00	ja
12121	RJ063982	1.00	alias
12136	VJ001258	1.00	ja
12151	VJ004859	1.00	en
12176	RJ076186	1.00	ja
12222	RJ015960	1.00	ja
12223	RJ027074	1.00	ja
12224	RJ049957	1.00	ja
12225	RJ025376	1.00	ja
12226	RJ027229	1.00	ja
12227	RJ028505	1.00	ja
12228	RJ030892	1.00	ja
12229	RJ033731	1.00	ja
12230	RJ036246	1.00	ja
12231	RJ036970	1.00	ja
12232	RJ042633	1.00	ja
12233	RJ041842	1.00	ja
12234	RJ044406	1.00	ja
12235	RJ045865	1.00	ja
12236	RJ049290	1.00	ja
12237	RJ052714	1.00	ja
12238	RJ063236	1.00	ja
12239	RJ065574	1.00	ja
12288	VJ006506	1.00	ja
12348	RJ068833	1.00	ja
12421	VJ005296	1.00	ja
12472	RJ013586	1.00	ja
12572	VJ005520	1.00	ja
12581	RJ022771	1.00	ja
12677	RJ071216	1.00	ja
12696	VJ007024	1.00	ja
12950	VJ005492	1.00	alias
12954	RJ072805	1.00	ja
12964	VJ004861	0.67	ja
12969	VJ005379	1.00	ja
13003	VJ004932	0.94	ja
13015	VJ002739	1.00	ja
13040	RJ072561	1.00	alias
13103	VJ002031	1.00	ja
13124	VJ011333	1.00	ja
13179	RJ022990	1.00	ja
13180	RJ027081	1.00	ja
13197	RJ039585	1.00	ja
13203	VJ007198	1.00	ja
13212	VJ006507	1.00	ja
13252	RJ073758	1.00	ja
13328	VJ006987	1.00	ja
13379	VJ004821	0.88	ja
13401	VJ005879	1.00	ja
13403	VJ008697	1.00	ja
13454	VJ003647	1.00	ja
13524	VJ002633	0.88	ja
13543	VJ005484	1.00	ja
13583	VJ011348	1.00	ja
13646	VJ004448	0.62	ja
13685	RJ041544	1.00	ja
13778	RJ080913	1.00	ja
13801	VJ001419	1.00	ja
13875	VJ007801	1.00	ja
13885	VJ006098	1.00	ja
13924	RJ083942	1.00	ja
13985	RJ036835	1.00	ja
13986	RJ022772	1.00	ja
13994	VJ006100	1.00	ja
14067	VJ006385	1.00	ja
14068	VJ001493	1.00	ja
14069	VJ001256	1.00	ja
14070	VJ001491	1.00	ja
14071	VJ001492	1.00	ja
14176	VJ002649	1.00	ja
14246	VJ007729	1.00	ja
14269	RJ084627	1.00	ja
14270	RJ047136	1.00	ja
14294	RJ051613	1.00	ja
14295	RJ070150	1.00	ja
14298	VJ009297	1.00	ja
14338	VJ007796	1.00	ja
14930	RJ082275	1.00	ja
14942	RJ075586	1.00	ja
14947	RJ027079	1.00	ja
14956	RJ075896	1.00	ja
15240	VJ008409	1.00	ja
15469	VJ006829	1.00	ja
15589	VJ007880	1.00	ja
15591	VJ010856	0.93	ja
15593	VJ006771	1.00	ja
15695	VJ006860	1.00	ja
15725	VJ004953	0.93	ja
15812	RJ056035	1.00	ja
15897	RJ097283	1.00	ja
15921	VJ007683	1.00	ja
15942	RJ095837	1.00	ja
16114	RJ072773	1.00	ja
16125	RJ099970	1.00	ja
16214	RJ102334	1.00	ja
16326	VJ007283	1.00	ja
16442	VJ007474	1.00	ja
16464	VJ007326	1.00	ja
16620	VJ007598	1.00	ja
16781	RJ298804	1.00	ja
16783	RJ039688	1.00	ja
16791	RJ026410	1.00	ja
16820	RJ026355	1.00	ja
16856	VJ007658	1.00	ja
16860	VJ007534	0.99	ja
16957	VJ007831	1.00	ja
16965	VJ007505	1.00	ja
17011	VJ009025	0.91	ja
17013	RJ219406	1.00	ja
17051	VJ007657	1.00	ja
17077	RJ036837	1.00	ja
17081	RJ110134	1.00	ja
17169	RJ108395	1.00	ja
17479	RJ120153	1.00	ja
17492	RJ107904	1.00	ja
17519	VJ007928	1.00	ja
17658	RJ119725	1.00	ja
18011	VJ010873	1.00	ja
18062	RJ122630	1.00	ja
18063	RJ102964	1.00	ja
18064	RJ096434	1.00	ja
18065	RJ090951	1.00	ja
18066	RJ071932	1.00	ja
18196	VJ008087	1.00	ja
18332	VJ008239	1.00	ja
18509	VJ008371	1.00	ja
18532	RJ126024	1.00	ja
18679	RJ128702	1.00	ja
18861	VJ001380	1.00	ja
18882	RJ131736	1.00	ja
19062	VJ008932	1.00	ja
19425	VJ009078	1.00	ja
19447	RJ136880	1.00	ja
19525	RJ139188	1.00	ja
19536	RJ074112	1.00	ja
19713	RJ141048	1.00	ja
19740	VJ009315	1.00	ja
19783	RJ143057	1.00	ja
19823	RJ279877	0.80	ja
19831	RJ135570	1.00	ja
19864	VJ009256	1.00	ja
19901	RJ133246	1.00	ja
19964	RJ145838	1.00	ja
20003	RJ031379	1.00	ja
20062	RJ104304	1.00	ja
20074	VJ009393	1.00	ja
20091	RJ106171	1.00	ja
20173	VJ008962	1.00	ja
20242	VJ009317	1.00	ja
20346	RJ302328	1.00	ja
20385	VJ009386	1.00	ja
20566	VJ013156	1.00	ja
20659	RJ139136	1.00	ja
20846	RJ109284	1.00	ja
20876	RJ118122	1.00	ja
20882	RJ149360	1.00	ja
20883	RJ145648	1.00	ja
20885	RJ138786	1.00	ja
20886	RJ121708	1.00	ja
20887	RJ126241	1.00	ja
20888	RJ115783	1.00	ja
20891	RJ102192	1.00	ja
20970	RJ146765	1.00	ja
21010	RJ152941	1.00	ja
21031	VJ009375	1.00	ja
21116	RJ158976	1.00	ja
21143	VJ009459	1.00	ja
21378	VJ009999	1.00	ja
21441	VJ009537	1.00	ja
21525	RJ102533	1.00	ja
21610	VJ009805	1.00	ja
21614	RJ168154	1.00	ja
21639	RJ152853	1.00	ja
21648	RJ168519	1.00	ja
21695	RJ166375	1.00	ja
21705	VJ010861	1.00	ja
21765	RJ151743	1.00	ja
21777	RJ136188	1.00	ja
21778	RJ136877	1.00	ja
21797	RJ105930	1.00	ja
21816	RJ120628	1.00	ja
21817	RJ130911	1.00	ja
21818	RJ142569	1.00	ja
21821	RJ158796	1.00	ja
21844	RJ173868	1.00	ja
21857	RJ172471	1.00	ja
21922	VJ010189	1.00	ja
22165	RJ179536	1.00	ja
22182	RJ181074	0.98	ja
22212	VJ010558	1.00	ja
22227	RJ178054	1.00	ja
22283	VJ012662	1.00	ja
22301	RJ223761	1.00	ja
22360	VJ010556	1.00	ja
22462	VJ010906	1.00	ja
22530	RJ185992	1.00	ja
22629	RJ187345	1.00	ja
22638	RJ184424	1.00	ja
22674	RJ185288	1.00	alias
22676	RJ189157	1.00	ja
22703	RJ203530	1.00	ja
22712	VJ010833	1.00	ja
22786	RJ193306	1.00	ja
22796	VJ010823	1.00	ja
22798	VJ011024	1.00	ja
22875	RJ192091	1.00	ja
22937	VJ010888	1.00	ja
23019	RJ198010	1.00	ja
23037	VJ010979	1.00	ja
23044	VJ010993	1.00	ja
23091	RJ007946	1.00	ja
23092	RJ018221	0.83	ja
23100	RJ014062	1.00	ja
23105	RJ018221	1.00	ja
23181	VJ011084	0.69	ja
23192	VJ011072	1.00	ja
23206	VJ011229	1.00	ja
23221	VJ011276	1.00	ja
23228	VJ011095	1.00	ja
23241	RJ028993	1.00	ja
23285	VJ011221	1.00	ja
23344	VJ011480	1.00	ja
23345	VJ011363	1.00	ja
23348	RJ199738	1.00	ja
23485	VJ011477	0.90	ja
23514	RJ208156	1.00	ja
23685	VJ011540	1.00	ja
23695	VJ011475	1.00	ja
23755	VJ011608	1.00	ja
23875	RJ216697	1.00	ja
24009	VJ011833	1.00	ja
24029	RJ206836	1.00	ja
24152	VJ011890	1.00	ja
24221	RJ134398	1.00	ja
24237	VJ012001	1.00	ja
24282	RJ219407	1.00	ja
24380	RJ085428	1.00	ja
24392	RJ075691	1.00	ja
24438	VJ012496	1.00	ja
24482	RJ228183	1.00	ja
24494	RJ234125	1.00	ja
24600	RJ018716	1.00	ja
24604	RJ028240	1.00	ja
24605	RJ034124	1.00	ja
24619	RJ086657	1.00	ja
24648	RJ073186	1.00	ja
24659	RJ070843	1.00	ja
24794	RJ230794	1.00	ja
24804	VJ012328	1.00	ja
24841	RJ098982	1.00	ja
25097	VJ012183	1.00	ja
25109	VJ012129	1.00	ja
25115	RJ232633	1.00	ja
25471	VJ012329	1.00	ja
25500	RJ067145	1.00	ja
25502	RJ181497	1.00	ja
25503	RJ166727	1.00	ja
25578	VJ012360	1.00	ja
25719	RJ241552	1.00	ja
25780	RJ243359	1.00	ja
25862	RJ220533	1.00	ja
25870	RJ249421	1.00	ja
25934	RJ244023	1.00	ja
26117	RJ237409	1.00	ja
26120	RJ247036	1.00	ja
26151	RJ040861	1.00	ja
26238	RJ01467754	1.00	ja
26241	VJ012677	1.00	ja
26318	VJ012766	1.00	ja
26558	RJ213431	1.00	ja
26582	RJ080923	1.00	ja
26592	RJ035426	1.00	ja
26659	RJ015534	1.00	ja
26745	VJ012873	1.00	ja
26777	VJ012928	1.00	ja
26882	VJ013415	1.00	ja
26886	RJ081999	1.00	ja
27257	VJ013347	1.00	ja
27276	RJ208158	1.00	ja
27522	VJ013183	1.00	ja
27598	VJ013355	1.00	ja
27969	RJ192554	1.00	ja
28120	RJ275470	1.00	ja
28396	VJ013592	1.00	ja
28398	VJ013708	1.00	ja
28643	RJ283169	1.00	ja
28793	RJ151742	1.00	ja
29218	RJ016907	1.00	ja
29343	VJ014028	1.00	ja
29617	VJ014114	1.00	ja
29702	VJ014334	1.00	ja
29937	RJ316784	1.00	ja
30059	RJ319530	1.00	ja
30271	VJ014502	1.00	ja
30490	RJ306788	1.00	ja
30527	RJ334378	0.97	ja
30762	RJ01052820	1.00	ja
30971	RJ249266	1.00	ja
30972	RJ257638	1.00	ja
30973	RJ264169	1.00	ja
30974	RJ278449	1.00	ja
30975	RJ294114	1.00	ja
31161	VJ014939	1.00	ja
31202	RJ360799	1.00	ja
31255	RJ337505	1.00	ja
31429	RJ342314	1.00	ja
31681	RJ345897	1.00	ja
32013	RJ159593	1.00	ja
32090	RJ214974	1.00	ja
32091	RJ256279	1.00	ja
32101	RJ233992	0.63	ja
32444	RJ334920	1.00	ja
32500	VJ015421	1.00	ja
32773	RJ361980	1.00	ja
32837	VJ015310	1.00	ja
32875	RJ01088980	1.00	ja
34332	RJ390354	1.00	ja
34421	RJ380617	1.00	ja
34571	VJ015316	1.00	ja
35698	RJ01092026	1.00	ja
36190	RJ047151	1.00	ja
36243	RJ015811	1.00	ja
36683	RJ01003428	1.00	ja
37258	VJ015503	1.00	ja
38027	RJ028989	1.00	ja
38289	RJ065645	1.00	ja
38379	RJ026837	1.00	ja
38380	RJ031966	1.00	ja
39364	RJ01059271	1.00	ja
40181	RJ331203	1.00	ja
42080	RJ415619	1.00	ja
42081	RJ341094	1.00	ja
42082	RJ297696	1.00	ja
43311	RJ278273	1.00	ja
43825	RJ01075734	1.00	ja
44319	RJ01118480	1.00	ja
45729	RJ01122463	1.00	ja
46063	RJ01167793	1.00	ja
46404	RJ01133834	1.00	ja
46643	RJ01032903	1.00	ja
47624	RJ01227019	1.00	ja
47661	RJ01069245	1.00	ja
48027	RJ01201220	1.00	ja
48555	RJ01349037	1.00	ja
48824	RJ312869	1.00	en
48825	RJ01129482	1.00	ja
48994	RJ01102109	1.00	ja
49051	RJ01300607	1.00	ja
49181	RJ01221854	1.00	ja
49344	RJ01259274	1.00	ja
50499	RJ370402	1.00	ja
51180	RJ01354393	1.00	ja
52059	RJ01424246	1.00	ja
52710	RJ01374641	1.00	ja
55288	RJ01453875	1.00	ja
55453	RJ01388981	1.00	ja
55968	RJ01203767	1.00	ja
56145	RJ01397284	1.00	ja
58016	RJ01272421	0.96	ja
58219	RJ01559823	1.00	ja
58383	RJ01557970	1.00	ja
58990	RJ01554879	1.00	ja
59104	RJ01436672	1.00	ja
59670	RJ01620093	0.89	ja
60253	RJ01299257	1.00	ja
61155	RJ01624849	1.00	ja
61308	RJ01296782	1.00	zh
61314	RJ01637416	1.00	ja
61315	RJ01271506	1.00	ja
61316	RJ01549336	1.00	ja
61344	RJ249908	1.00	ja
61349	RJ01241396	1.00	zh
61365	RJ01592761	1.00	ja
61378	RJ01649048	1.00	ja
61614	RJ01532102	1.00	ja
61831	RJ01268751	1.00	ja
61870	RJ01063464	1.00	en
62177	RJ039036	1.00	ja
62178	RJ058705	1.00	ja
62264	RJ01022167	1.00	zh
62686	RJ01659307	1.00	ja
62918	RJ220536	1.00	zh
62919	RJ220535	1.00	zh
63020	RJ01673377	1.00	ja
